"Rank","Transcription Factor","Hypergeometric p-value","Z-score","Combined score","Enriched Targets"
"11","TP63","0.03305","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""TP63 targets 11 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:LAMC2 SLIT3 LAMB1 COL7A1 TIMP3 GRN CSF1 SEMA3F MFAP5 NFASC EDN1"" style=""cursor: pointer; text-decoration: underline dotted;"">11 targets"
"12","PPARD","0.03376","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""PPARD targets 4 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:THY1 MFGE8 NGF COL6A2"" style=""cursor: pointer; text-decoration: underline dotted;"">4 targets"
"13","SMAD4","0.03795","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SMAD4 targets 6 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:S100A10 NTF3 NFASC EDN1 BMP2 PTHLH"" style=""cursor: pointer; text-decoration: underline dotted;"">6 targets"
"14","AR","0.04163","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""AR targets 9 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SFRP1 RELN LAMA3 APP WNT5A COL4A1 COL4A5 EFNA1 COL6A3"" style=""cursor: pointer; text-decoration: underline dotted;"">9 targets"
"15","REST","0.04324","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""REST targets 10 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:THY1 JAG2 RELN ADAM12 BMP2 PTHLH ADM NFASC EDN1 PODXL"" style=""cursor: pointer; text-decoration: underline dotted;"">10 targets"
"16","EZH2","0.1744","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""EZH2 targets 3 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:TGFA NLGN1 LAMA3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 targets"
"17","FOSL2","0.2037","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""FOSL2 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:S100A10 EFNA1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"18","GATA2","0.2303","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""GATA2 targets 5 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:ICAM2 LAMB1 PSAP COL18A1 EDN1"" style=""cursor: pointer; text-decoration: underline dotted;"">5 targets"
"19","KLF4","0.2411","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""KLF4 targets 6 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:FN1 CXCL12 SFRP1 VEGFC BMP4 ADM"" style=""cursor: pointer; text-decoration: underline dotted;"">6 targets"
"20","TCF3","0.2546","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""TCF3 targets 6 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:FN1 SFRP1 VEGFC LAMA5 PODXL THBS2"" style=""cursor: pointer; text-decoration: underline dotted;"">6 targets"
"21","POU5F1","0.3053","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""POU5F1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SFRP1 THBS2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"22","SUZ12","0.3625","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SUZ12 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GREM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"23","ZC3H11A","0.4245","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""ZC3H11A targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:IGFBP4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"24","SALL4","0.4470","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SALL4 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:EDN1 COL4A1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"25","GATA1","0.4497","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""GATA1 targets 4 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:ICAM2 RELN COL18A1 COL4A2"" style=""cursor: pointer; text-decoration: underline dotted;"">4 targets"
"26","TCF7L2","0.4523","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""TCF7L2 targets 3 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:S100A10 EDN1 EFNA1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 targets"
"27","RUNX1","0.4732","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""RUNX1 targets 6 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:JAG2 ICAM2 GNAI2 VEGFC S100A10 LIF"" style=""cursor: pointer; text-decoration: underline dotted;"">6 targets"
"28","RELA","0.6130","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""RELA targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:CSF1 ICAM2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"29","EZH2","0.6376","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""EZH2 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:COL4A2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"30","PPARG","0.6675","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""PPARG targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SEMA3F VEGFA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"31","RFX5","0.6910","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""RFX5 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2 SORT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"32","FOXA2","0.7421","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""FOXA2 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:EFNA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"33","YY1","0.7594","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""YY1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:DCN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"34","BHLHE40","0.7755","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""BHLHE40 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"35","RCOR1","0.8043","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""RCOR1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GRN VEGFA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"36","UBTF","0.8342","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""UBTF targets 5 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2 VEGFA ADAM15 CSF1 SEMA3F"" style=""cursor: pointer; text-decoration: underline dotted;"">5 targets"
"37","ZBTB7A","0.8360","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""ZBTB7A targets 7 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:AGRN VEGFA LAMA5 LAMB1 ADM PSAP APP"" style=""cursor: pointer; text-decoration: underline dotted;"">7 targets"
"38","TCF3","0.8775","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""TCF3 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:VEGFA PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"39","E2F1","0.8854","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""E2F1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:S100A10 COL18A1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"40","EGR1","0.9014","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""EGR1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:COL1A1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"41","ZMIZ1","0.9056","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""ZMIZ1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2 VEGFA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"42","HNF4A","0.9151","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""HNF4A targets 3 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:VEGFA LAMA5 EFNA1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 targets"
"43","USF2","0.9214","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""USF2 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GRN PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"44","SP2","0.9293","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SP2 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SORT1 GRN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"45","FLI1","0.9400","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""FLI1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:ECM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"46","IRF3","0.9434","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""IRF3 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SORT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"47","SPI1","0.9437","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SPI1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:IGFBP4 PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"48","USF1","0.9474","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""USF1 targets 3 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GRN PSAP APP"" style=""cursor: pointer; text-decoration: underline dotted;"">3 targets"
"49","E2F6","0.9506","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""E2F6 targets 9 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:JAG2 ADAM15 GAS6 BMP6 LAMB1 TCTN1 PTHLH IGFBP4 APP"" style=""cursor: pointer; text-decoration: underline dotted;"">9 targets"
"50","SP1","0.9534","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SP1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GRN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"51","PBX3","0.9749","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""PBX3 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:JAG2 SORT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"52","SPI1","0.9914","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SPI1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2 PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"53","SIN3A","0.9931","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""SIN3A targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GRN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"54","NFYA","0.9975","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""NFYA targets 3 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2 SORT1 GRN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 targets"
"55","MYC","0.9988","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""MYC targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:VEGFA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"56","MAX","0.9991","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""MAX targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:ADAM15 GRN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"57","PML","0.9992","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""PML targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:VEGFA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"58","NFYB","0.9994","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""NFYB targets 6 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:SORT1 COL1A1 BMP6 GNAI2 GRN EFNA4"" style=""cursor: pointer; text-decoration: underline dotted;"">6 targets"
"59","NRF1","0.9998","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""NRF1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:PSAP"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
"60","BRCA1","1.000","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""BRCA1 targets 2 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:COL1A1 TCTN1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 targets"
"61","TAF1","1.000","0.00","0.00",""" title=""Overlapping EnrichrTargets"" data-content=""TAF1 targets 1 genes from the input gene list.Associations were determined from the following experiment:The full list of targets is available below:GNAI2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 targets"
